code,name,sector,market
460A,ＢＲＡＮＵ,情報・通信業,グロース（内国株式）
4611,大日本塗料,化学,プライム（内国株式）
4612,日本ペイントホールディングス,化学,プライム（内国株式）
4613,関西ペイント,化学,プライム（内国株式）
4615,神東塗料,化学,スタンダード（内国株式）
4616,川上塗料,化学,スタンダード（内国株式）
4617,中国塗料,化学,プライム（内国株式）
4619,日本特殊塗料,化学,スタンダード（内国株式）
4620,藤倉化成,化学,スタンダード（内国株式）
4623,アサヒペン,化学,スタンダード（内国株式）
4624,イサム塗料,化学,スタンダード（内国株式）
4625,アトミクス,化学,スタンダード（内国株式）
4626,太陽ホールディングス,化学,プライム（内国株式）
4627,ナトコ,化学,スタンダード（内国株式）
4628,エスケー化研,化学,スタンダード（内国株式）
4629,大伸化学,化学,スタンダード（内国株式）
462A,ＦＵＮＤＩＮＮＯ,証券、商品先物取引業,グロース（内国株式）
4631,ＤＩＣ,化学,プライム（内国株式）
4633,サカタインクス,化学,プライム（内国株式）
4634,ａｒｔｉｅｎｃｅ,化学,プライム（内国株式）
4635,東京インキ,化学,スタンダード（内国株式）
463A,インテリックスホールディングス,不動産業,スタンダード（内国株式）
4641,アルプス技研,サービス業,プライム（内国株式）
4642,オリジナル設計,サービス業,スタンダード（内国株式）
4644,イマジニア,情報・通信業,スタンダード（内国株式）
4645,市進ホールディングス,サービス業,スタンダード（内国株式）
464A,ＱＰＳホールディングス,情報・通信業,グロース（内国株式）
4650,ＳＤエンターテイメント,サービス業,スタンダード（内国株式）
4651,サニックスホールディングス,サービス業,スタンダード（内国株式）
4657,環境管理センター,サービス業,スタンダード（内国株式）
4658,日本空調サービス,サービス業,プライム（内国株式）
4661,オリエンタルランド,サービス業,プライム（内国株式）
4662,フォーカスシステムズ,情報・通信業,プライム（内国株式）
4664,アール・エス・シー,サービス業,スタンダード（内国株式）
4665,ダスキン,サービス業,プライム（内国株式）
4666,パーク２４,不動産業,プライム（内国株式）
4667,アイサンテクノロジー,情報・通信業,スタンダード（内国株式）
4668,明光ネットワークジャパン,サービス業,プライム（内国株式）
4671,ファルコホールディングス,サービス業,スタンダード（内国株式）
4673,川崎地質,サービス業,スタンダード（内国株式）
4674,クレスコ,情報・通信業,プライム（内国株式）
4676,フジ・メディア・ホールディングス,情報・通信業,プライム（内国株式）
4678,秀英予備校,サービス業,スタンダード（内国株式）
4679,田谷,サービス業,スタンダード（内国株式）
4680,ラウンドワン,サービス業,プライム（内国株式）
4681,リゾートトラスト,サービス業,プライム（内国株式）
4684,オービック,情報・通信業,プライム（内国株式）
4685,菱友システムズ,情報・通信業,スタンダード（内国株式）
4686,ジャストシステム,情報・通信業,プライム（内国株式）
4687,ＴＤＣソフト,情報・通信業,プライム（内国株式）
4689,ＬＩＮＥヤフー,情報・通信業,プライム（内国株式）
4691,ワシントンホテル,サービス業,スタンダード（内国株式）
4694,ビー・エム・エル,サービス業,プライム（内国株式）
469A,フィットクルー,サービス業,グロース（内国株式）
4704,トレンドマイクロ,情報・通信業,プライム（内国株式）
4705,クリップコーポレーション,サービス業,スタンダード（内国株式）
4707,キタック,サービス業,スタンダード（内国株式）
4709,ＩＤホールディングス,情報・通信業,プライム（内国株式）
4712,ＫｅｙＨｏｌｄｅｒ,サービス業,スタンダード（内国株式）
4714,リソー教育グループ,サービス業,プライム（内国株式）
4716,日本オラクル,情報・通信業,スタンダード（内国株式）
4718,早稲田アカデミー,サービス業,プライム（内国株式）
4719,アルファシステムズ,情報・通信業,プライム（内国株式）
471A,ＮＳグループ,その他金融業,プライム（内国株式）
4720,城南進学研究社,サービス業,スタンダード（内国株式）
4722,フューチャー,情報・通信業,プライム（内国株式）
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,情報・通信業,プライム（内国株式）
4728,トーセ,情報・通信業,スタンダード（内国株式）
472A,ミラティブ,情報・通信業,グロース（内国株式）
4732,ユー・エス・エス,サービス業,プライム（内国株式）
4733,オービックビジネスコンサルタント,情報・通信業,プライム（内国株式）
4735,京進,サービス業,スタンダード（内国株式）
4736,日本ラッド,情報・通信業,スタンダード（内国株式）
4743,アイティフォー,情報・通信業,プライム（内国株式）
4746,東計電算,情報・通信業,スタンダード（内国株式）
4750,ダイサン,サービス業,スタンダード（内国株式）
4751,サイバーエージェント,サービス業,プライム（内国株式）
4752,昭和システムエンジニアリング,情報・通信業,スタンダード（内国株式）
4754,トスネット,サービス業,スタンダード（内国株式）
4755,楽天グループ,サービス業,プライム（内国株式）
475A,ギミック,サービス業,スタンダード（内国株式）
4760,アルファ,サービス業,スタンダード（内国株式）
4761,さくらケーシーエス,情報・通信業,スタンダード（内国株式）
4762,エックスネット,情報・通信業,スタンダード（内国株式）
4763,クリーク・アンド・リバー社,サービス業,プライム（内国株式）
4765,ＳＢＩグローバルアセットマネジメント,サービス業,プライム（内国株式）
4766,ピーエイ,サービス業,スタンダード（内国株式）
4767,テー・オー・ダブリュー,サービス業,スタンダード（内国株式）
4768,大塚商会,情報・通信業,プライム（内国株式）
4769,ＩＣ,情報・通信業,スタンダード（内国株式）
476A,辻・本郷ＩＴコンサルティング,情報・通信業,スタンダード（内国株式）
4771,エフアンドエム,サービス業,スタンダード（内国株式）
4772,ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,情報・通信業,グロース（内国株式）
4776,サイボウズ,情報・通信業,プライム（内国株式）
4777,ガーラ,情報・通信業,スタンダード（内国株式）
477A,スタートライン,サービス業,グロース（内国株式）
4783,ＮＣＤ,情報・通信業,スタンダード（内国株式）
4784,ＧＭＯインターネット,サービス業,プライム（内国株式）
478A,フツパー,情報・通信業,グロース（内国株式）
4792,山田コンサルティンググループ,サービス業,プライム（内国株式）
479A,ＰＲＯＮＩ,情報・通信業,グロース（内国株式）
4800,オリコン,情報・通信業,スタンダード（内国株式）
4801,セントラルスポーツ,サービス業,プライム（内国株式）
4809,パラカ,不動産業,プライム（内国株式）
480A,リブ・コンサルティング,サービス業,グロース（内国株式）
4811,ドリーム・アーツ,情報・通信業,グロース（内国株式）
4812,電通総研,情報・通信業,プライム（内国株式）
4813,ＡＣＣＥＳＳ,情報・通信業,プライム（内国株式）
4814,ネクストウェア,情報・通信業,スタンダード（内国株式）
4816,東映アニメーション,情報・通信業,スタンダード（内国株式）
4819,デジタルガレージ,情報・通信業,プライム（内国株式）
4820,イーエムシステムズ,情報・通信業,プライム（内国株式）
